"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
	"Etowah County, AL"	"01055"	"October"	"10"	117
	"Etowah County, AL"	"01055"	"November"	"11"	100
	"Etowah County, AL"	"01055"	"December"	"12"	115
"Total"	"Etowah County, AL"	"01055"			1281
	"Jefferson County, AL"	"01073"	"January"	"1"	891
	"Jefferson County, AL"	"01073"	"February"	"2"	821
	"Jefferson County, AL"	"01073"	"March"	"3"	811
	"Jefferson County, AL"	"01073"	"April"	"4"	840
	"Jefferson County, AL"	"01073"	"May"	"5"	849
	"Jefferson County, AL"	"01073"	"June"	"6"	870
	"Jefferson County, AL"	"01073"	"July"	"7"	941
	"Jefferson County, AL"	"01073"	"August"	"8"	878
	"Jefferson County, AL"	"01073"	"September"	"9"	897
	"Jefferson County, AL"	"01073"	"October"	"10"	851
	"Jefferson County, AL"	"01073"	"November"	"11"	867
	"Jefferson County, AL"	"01073"	"December"	"12"	932
"Total"	"Jefferson County, AL"	"01073"			10448
	"Lee County, AL"	"01081"	"January"	"1"	107
	"Lee County, AL"	"01081"	"February"	"2"	104
	"Lee County, AL"	"01081"	"March"	"3"	127
	"Lee County, AL"	"01081"	"April"	"4"	130
	"Lee County, AL"	"01081"	"May"	"5"	123
	"Lee County, AL"	"01081"	"June"	"6"	119
	"Lee County, AL"	"01081"	"July"	"7"	139
	"Lee County, AL"	"01081"	"August"	"8"	114
	"Lee County, AL"	"01081"	"September"	"9"	128
	"Lee County, AL"	"01081"	"October"	"10"	116
	"Lee County, AL"	"01081"	"November"	"11"	112
	"Lee County, AL"	"01081"	"December"	"12"	135
"Total"	"Lee County, AL"	"01081"			1454
	"Madison County, AL"	"01089"	"January"	"1"	350
	"Madison County, AL"	"01089"	"February"	"2"	322
	"Madison County, AL"	"01089"	"March"	"3"	366
	"Madison County, AL"	"01089"	"April"	"4"	333
	"Madison County, AL"	"01089"	"May"	"5"	345
	"Madison County, AL"	"01089"	"June"	"6"	372
	"Madison County, AL"	"01089"	"July"	"7"	362
	"Madison County, AL"	"01089"	"August"	"8"	356
	"Madison County, AL"	"01089"	"September"	"9"	387
	"Madison County, AL"	"01089"	"October"	"10"	379
	"Madison County, AL"	"01089"	"November"	"11"	339
	"Madison County, AL"	"01089"	"December"	"12"	354
"Total"	"Madison County, AL"	"01089"			4265
	"Mobile County, AL"	"01097"	"January"	"1"	520
	"Mobile County, AL"	"01097"	"February"	"2"	454
	"Mobile County, AL"	"01097"	"March"	"3"	501
	"Mobile County, AL"	"01097"	"April"	"4"	437
	"Mobile County, AL"	"01097"	"May"	"5"	515
	"Mobile County, AL"	"01097"	"June"	"6"	510
	"Mobile County, AL"	"01097"	"July"	"7"	557
	"Mobile County, AL"	"01097"	"August"	"8"	529
	"Mobile County, AL"	"01097"	"September"	"9"	563
	"Mobile County, AL"	"01097"	"October"	"10"	483
	"Mobile County, AL"	"01097"	"November"	"11"	477
	"Mobile County, AL"	"01097"	"December"	"12"	511
"Total"	"Mobile County, AL"	"01097"			6057
	"Montgomery County, AL"	"01101"	"January"	"1"	287
	"Montgomery County, AL"	"01101"	"February"	"2"	287
	"Montgomery County, AL"	"01101"	"March"	"3"	281
	"Montgomery County, AL"	"01101"	"April"	"4"	267
	"Montgomery County, AL"	"01101"	"May"	"5"	250
	"Montgomery County, AL"	"01101"	"June"	"6"	244
	"Montgomery County, AL"	"01101"	"July"	"7"	289
	"Montgomery County, AL"	"01101"	"August"	"8"	329
	"Montgomery County, AL"	"01101"	"September"	"9"	276
	"Montgomery County, AL"	"01101"	"October"	"10"	288
	"Montgomery County, AL"	"01101"	"November"	"11"	284
	"Montgomery County, AL"	"01101"	"December"	"12"	273
"Total"	"Montgomery County, AL"	"01101"			3355
	"Morgan County, AL"	"01103"	"January"	"1"	138
	"Morgan County, AL"	"01103"	"February"	"2"	123
	"Morgan County, AL"	"01103"	"March"	"3"	117
	"Morgan County, AL"	"01103"	"April"	"4"	123
	"Morgan County, AL"	"01103"	"May"	"5"	110
	"Morgan County, AL"	"01103"	"June"	"6"	128
	"Morgan County, AL"	"01103"	"July"	"7"	145
	"Morgan County, AL"	"01103"	"August"	"8"	141
	"Morgan County, AL"	"01103"	"September"	"9"	134
	"Morgan County, AL"	"01103"	"October"	"10"	130
	"Morgan County, AL"	"01103"	"November"	"11"	112
	"Morgan County, AL"	"01103"	"December"	"12"	101
"Total"	"Morgan County, AL"	"01103"			1502
	"Shelby County, AL"	"01117"	"January"	"1"	202
	"Shelby County, AL"	"01117"	"February"	"2"	203
	"Shelby County, AL"	"01117"	"March"	"3"	216
	"Shelby County, AL"	"01117"	"April"	"4"	231
	"Shelby County, AL"	"01117"	"May"	"5"	193
	"Shelby County, AL"	"01117"	"June"	"6"	198
	"Shelby County, AL"	"01117"	"July"	"7"	217
	"Shelby County, AL"	"01117"	"August"	"8"	210
	"Shelby County, AL"	"01117"	"September"	"9"	216
	"Shelby County, AL"	"01117"	"October"	"10"	211
	"Shelby County, AL"	"01117"	"November"	"11"	201
	"Shelby County, AL"	"01117"	"December"	"12"	192
"Total"	"Shelby County, AL"	"01117"			2490
	"Tuscaloosa County, AL"	"01125"	"January"	"1"	206
	"Tuscaloosa County, AL"	"01125"	"February"	"2"	192
	"Tuscaloosa County, AL"	"01125"	"March"	"3"	188
	"Tuscaloosa County, AL"	"01125"	"April"	"4"	195
	"Tuscaloosa County, AL"	"01125"	"May"	"5"	204
	"Tuscaloosa County, AL"	"01125"	"June"	"6"	232
	"Tuscaloosa County, AL"	"01125"	"July"	"7"	210
	"Tuscaloosa County, AL"	"01125"	"August"	"8"	232
	"Tuscaloosa County, AL"	"01125"	"September"	"9"	203
	"Tuscaloosa County, AL"	"01125"	"October"	"10"	215
	"Tuscaloosa County, AL"	"01125"	"November"	"11"	188
	"Tuscaloosa County, AL"	"01125"	"December"	"12"	213
"Total"	"Tuscaloosa County, AL"	"01125"			2478
	"Unidentified Counties, AL"	"01999"	"January"	"1"	1955
	"Unidentified Counties, AL"	"01999"	"February"	"2"	1906
	"Unidentified Counties, AL"	"01999"	"March"	"3"	2203
	"Unidentified Counties, AL"	"01999"	"April"	"4"	2110
	"Unidentified Counties, AL"	"01999"	"May"	"5"	2022
	"Unidentified Counties, AL"	"01999"	"June"	"6"	2128
	"Unidentified Counties, AL"	"01999"	"July"	"7"	2329
	"Unidentified Counties, AL"	"01999"	"August"	"8"	2241
	"Unidentified Counties, AL"	"01999"	"September"	"9"	2268
	"Unidentified Counties, AL"	"01999"	"October"	"10"	2136
	"Unidentified Counties, AL"	"01999"	"November"	"11"	1998
	"Unidentified Counties, AL"	"01999"	"December"	"12"	2204
"Total"	"Unidentified Counties, AL"	"01999"			25500
	"Anchorage Borough, AK"	"02020"	"January"	"1"	362
	"Anchorage Borough, AK"	"02020"	"February"	"2"	388
	"Anchorage Borough, AK"	"02020"	"March"	"3"	418
	"Anchorage Borough, AK"	"02020"	"April"	"4"	394
	"Anchorage Borough, AK"	"02020"	"May"	"5"	412
	"Anchorage Borough, AK"	"02020"	"June"	"6"	422
	"Anchorage Borough, AK"	"02020"	"July"	"7"	442
	"Anchorage Borough, AK"	"02020"	"August"	"8"	397
	"Anchorage Borough, AK"	"02020"	"September"	"9"	379
	"Anchorage Borough, AK"	"02020"	"October"	"10"	415
	"Anchorage Borough, AK"	"02020"	"November"	"11"	375
	"Anchorage Borough, AK"	"02020"	"December"	"12"	339
"Total"	"Anchorage Borough, AK"	"02020"			4743
	"Unidentified Counties, AK"	"02999"	"January"	"1"	526
	"Unidentified Counties, AK"	"02999"	"February"	"2"	486
	"Unidentified Counties, AK"	"02999"	"March"	"3"	571
	"Unidentified Counties, AK"	"02999"	"April"	"4"	537
	"Unidentified Counties, AK"	"02999"	"May"	"5"	557
	"Unidentified Counties, AK"	"02999"	"June"	"6"	607
	"Unidentified Counties, AK"	"02999"	"July"	"7"	599
	"Unidentified Counties, AK"	"02999"	"August"	"8"	554
	"Unidentified Counties, AK"	"02999"	"September"	"9"	546
	"Unidentified Counties, AK"	"02999"	"October"	"10"	546
	"Unidentified Counties, AK"	"02999"	"November"	"11"	526
	"Unidentified Counties, AK"	"02999"	"December"	"12"	526
"Total"	"Unidentified Counties, AK"	"02999"			6581
	"Cochise County, AZ"	"04003"	"January"	"1"	137
	"Cochise County, AZ"	"04003"	"February"	"2"	121
	"Cochise County, AZ"	"04003"	"March"	"3"	139
	"Cochise County, AZ"	"04003"	"April"	"4"	177
	"Cochise County, AZ"	"04003"	"May"	"5"	162
	"Cochise County, AZ"	"04003"	"June"	"6"	151
	"Cochise County, AZ"	"04003"	"July"	"7"	156
	"Cochise County, AZ"	"04003"	"August"	"8"	147
	"Cochise County, AZ"	"04003"	"September"	"9"	152
	"Cochise County, AZ"	"04003"	"October"	"10"	152
	"Cochise County, AZ"	"04003"	"November"	"11"	184
	"Cochise County, AZ"	"04003"	"December"	"12"	170
"Total"	"Cochise County, AZ"	"04003"			1848
	"Coconino County, AZ"	"04005"	"January"	"1"	160
	"Coconino County, AZ"	"04005"	"February"	"2"	154
	"Coconino County, AZ"	"04005"	"March"	"3"	164
	"Coconino County, AZ"	"04005"	"April"	"4"	164
	"Coconino County, AZ"	"04005"	"May"	"5"	160
	"Coconino County, AZ"	"04005"	"June"	"6"	160
	"Coconino County, AZ"	"04005"	"July"	"7"	176
	"Coconino County, AZ"	"04005"	"August"	"8"	186
	"Coconino County, AZ"	"04005"	"September"	"9"	144
	"Coconino County, AZ"	"04005"	"October"	"10"	157
	"Coconino County, AZ"	"04005"	"November"	"11"	137
	"Coconino County, AZ"	"04005"	"December"	"12"	130
"Total"	"Coconino County, AZ"	"04005"			1892
	"Maricopa County, AZ"	"04013"	"January"	"1"	4838
	"Maricopa County, AZ"	"04013"	"February"	"2"	4586
	"Maricopa County, AZ"	"04013"	"March"	"3"	5067
	"Maricopa County, AZ"	"04013"	"April"	"4"	4483
	"Maricopa County, AZ"	"04013"	"May"	"5"	4624
	"Maricopa County, AZ"	"04013"	"June"	"6"	4562
	"Maricopa County, AZ"	"04013"	"July"	"7"	4950
	"Maricopa County, AZ"	"04013"	"August"	"8"	5120
	"Maricopa County, AZ"	"04013"	"September"	"9"	5092
	"Maricopa County, AZ"	"04013"	"October"	"10"	4924
	"Maricopa County, AZ"	"04013"	"November"	"11"	4544
	"Maricopa County, AZ"	"04013"	"December"	"12"	4928
"Total"	"Maricopa County, AZ"	"04013"			57718
	"Mohave County, AZ"	"04015"	"January"	"1"	187
	"Mohave County, AZ"	"04015"	"February"	"2"	188
	"Mohave County, AZ"	"04015"	"March"	"3"	189
	"Mohave County, AZ"	"04015"	"April"	"4"	182
	"Mohave County, AZ"	"04015"	"May"	"5"	171
	"Mohave County, AZ"	"04015"	"June"	"6"	196
	"Mohave County, AZ"	"04015"	"July"	"7"	224
	"Mohave County, AZ"	"04015"	"August"	"8"	195
	"Mohave County, AZ"	"04015"	"September"	"9"	190
	"Mohave County, AZ"	"04015"	"October"	"10"	173
	"Mohave County, AZ"	"04015"	"November"	"11"	178
	"Mohave County, AZ"	"04015"	"December"	"12"	207
"Total"	"Mohave County, AZ"	"04015"			2280
	"Pima County, AZ"	"04019"	"January"	"1"	1103
	"Pima County, AZ"	"04019"	"February"	"2"	1032
	"Pima County, AZ"	"04019"	"March"	"3"	1137
	"Pima County, AZ"	"04019"	"April"	"4"	1060
	"Pima County, AZ"	"04019"	"May"	"5"	1027
	"Pima County, AZ"	"04019"	"June"	"6"	1038
	"Pima County, AZ"	"04019"	"July"	"7"	1106
	"Pima County, AZ"	"04019"	"August"	"8"	1165
	"Pima County, AZ"	"04019"	"September"	"9"	1114
	"Pima County, AZ"	"04019"	"October"	"10"	1103
	"Pima County, AZ"	"04019"	"November"	"11"	986
	"Pima County, AZ"	"04019"	"December"	"12"	997
"Total"	"Pima County, AZ"	"04019"			12868
	"Pinal County, AZ"	"04021"	"January"	"1"	454
	"Pinal County, AZ"	"04021"	"February"	"2"	423
	"Pinal County, AZ"	"04021"	"March"	"3"	484
	"Pinal County, AZ"	"04021"	"April"	"4"	388
	"Pinal County, AZ"	"04021"	"May"	"5"	410
	"Pinal County, AZ"	"04021"	"June"	"6"	426
	"Pinal County, AZ"	"04021"	"July"	"7"	458
	"Pinal County, AZ"	"04021"	"August"	"8"	480
	"Pinal County, AZ"	"04021"	"September"	"9"	464
	"Pinal County, AZ"	"04021"	"October"	"10"	463
	"Pinal County, AZ"	"04021"	"November"	"11"	429
	"Pinal County, AZ"	"04021"	"December"	"12"	436
"Total"	"Pinal County, AZ"	"04021"			5315
	"Yavapai County, AZ"	"04025"	"January"	"1"	173
	"Yavapai County, AZ"	"04025"	"February"	"2"	152
	"Yavapai County, AZ"	"04025"	"March"	"3"	184
	"Yavapai County, AZ"	"04025"	"April"	"4"	188
	"Yavapai County, AZ"	"04025"	"May"	"5"	183
	"Yavapai County, AZ"	"04025"	"June"	"6"	160
	"Yavapai County, AZ"	"04025"	"July"	"7"	198
	"Yavapai County, AZ"	"04025"	"August"	"8"	180
	"Yavapai County, AZ"	"04025"	"September"	"9"	169
	"Yavapai County, AZ"	"04025"	"October"	"10"	173
	"Yavapai County, AZ"	"04025"	"November"	"11"	142
	"Yavapai County, AZ"	"04025"	"December"	"12"	162
"Total"	"Yavapai County, AZ"	"04025"			2064
	"Yuma County, AZ"	"04027"	"January"	"1"	279
	"Yuma County, AZ"	"04027"	"February"	"2"	258
	"Yuma County, AZ"	"04027"	"March"	"3"	260
	"Yuma County, AZ"	"04027"	"April"	"4"	244
	"Yuma County, AZ"	"04027"	"May"	"5"	259
	"Yuma County, AZ"	"04027"	"June"	"6"	231
	"Yuma County, AZ"	"04027"	"July"	"7"	290
	"Yuma County, AZ"	"04027"	"August"	"8"	281
	"Yuma County, AZ"	"04027"	"September"	"9"	305
	"Yuma County, AZ"	"04027"	"October"	"10"	299
	"Yuma County, AZ"	"04027"	"November"	"11"	252
	"Yuma County, AZ"	"04027"	"December"	"12"	279
"Total"	"Yuma County, AZ"	"04027"			3237
	"Unidentified Counties, AZ"	"04999"	"January"	"1"	472
	"Unidentified Counties, AZ"	"04999"	"February"	"2"	432
	"Unidentified Counties, AZ"	"04999"	"March"	"3"	451
	"Unidentified Counties, AZ"	"04999"	"April"	"4"	492
	"Unidentified Counties, AZ"	"04999"	"May"	"5"	479
	"Unidentified Counties, AZ"	"04999"	"June"	"6"	469
	"Unidentified Counties, AZ"	"04999"	"July"	"7"	513
	"Unidentified Counties, AZ"	"04999"	"August"	"8"	468
	"Unidentified Counties, AZ"	"04999"	"September"	"9"	481
	"Unidentified Counties, AZ"	"04999"	"October"	"10"	460
	"Unidentified Counties, AZ"	"04999"	"November"	"11"	425
	"Unidentified Counties, AZ"	"04999"	"December"	"12"	434
"Total"	"Unidentified Counties, AZ"	"04999"			5576
	"Benton County, AR"	"05007"	"January"	"1"	275
	"Benton County, AR"	"05007"	"February"	"2"	255
	"Benton County, AR"	"05007"	"March"	"3"	272
	"Benton County, AR"	"05007"	"April"	"4"	280
	"Benton County, AR"	"05007"	"May"	"5"	289
	"Benton County, AR"	"05007"	"June"	"6"	282
	"Benton County, AR"	"05007"	"July"	"7"	278
	"Benton County, AR"	"05007"	"August"	"8"	301
	"Benton County, AR"	"05007"	"September"	"9"	269
	"Benton County, AR"	"05007"	"October"	"10"	280
	"Benton County, AR"	"05007"	"November"	"11"	261
	"Benton County, AR"	"05007"	"December"	"12"	269
"Total"	"Benton County, AR"	"05007"			3311
	"Pulaski County, AR"	"05119"	"January"	"1"	470
	"Pulaski County, AR"	"05119"	"February"	"2"	444
	"Pulaski County, AR"	"05119"	"March"	"3"	483
	"Pulaski County, AR"	"05119"	"April"	"4"	463
	"Pulaski County, AR"	"05119"	"May"	"5"	425
	"Pulaski County, AR"	"05119"	"June"	"6"	479
	"Pulaski County, AR"	"05119"	"July"	"7"	465
	"Pulaski County, AR"	"05119"	"August"	"8"	510
	"Pulaski County, AR"	"05119"	"September"	"9"	562
	"Pulaski County, AR"	"05119"	"October"	"10"	509
	"Pulaski County, AR"	"05119"	"November"	"11"	458
	"Pulaski County, AR"	"05119"	"December"	"12"	508
"Total"	"Pulaski County, AR"	"05119"			5776
	"Sebastian County, AR"	"05131"	"January"	"1"	173
	"Sebastian County, AR"	"05131"	"February"	"2"	138
	"Sebastian County, AR"	"05131"	"March"	"3"	159
	"Sebastian County, AR"	"05131"	"April"	"4"	157
	"Sebastian County, AR"	"05131"	"May"	"5"	128
	"Sebastian County, AR"	"05131"	"June"	"6"	144
	"Sebastian County, AR"	"05131"	"July"	"7"	186
	"Sebastian County, AR"	"05131"	"August"	"8"	167
	"Sebastian County, AR"	"05131"	"September"	"9"	146
	"Sebastian County, AR"	"05131"	"October"	"10"	162
	"Sebastian County, AR"	"05131"	"November"	"11"	138
	"Sebastian County, AR"	"05131"	"December"	"12"	153
"Total"	"Sebastian County, AR"	"05131"			1851
	"Washington County, AR"	"05143"	"January"	"1"	260
	"Washington County, AR"	"05143"	"February"	"2"	247
	"Washington County, AR"	"05143"	"March"	"3"	307
	"Washington County, AR"	"05143"	"April"	"4"	258
	"Washington County, AR"	"05143"	"May"	"5"	266
	"Washington County, AR"	"05143"	"June"	"6"	281
	"Washington County, AR"	"05143"	"July"	"7"	297
	"Washington County, AR"	"05143"	"August"	"8"	267
	"Washington County, AR"	"05143"	"September"	"9"	282
	"Washington County, AR"	"05143"	"October"	"10"	315
	"Washington County, AR"	"05143"	"November"	"11"	246
	"Washington County, AR"	"05143"	"December"	"12"	280
"Total"	"Washington County, AR"	"05143"			3306
	"Unidentified Counties, AR"	"05999"	"January"	"1"	2096
	"Unidentified Counties, AR"	"05999"	"February"	"2"	1985
	"Unidentified Counties, AR"	"05999"	"March"	"3"	2066
	"Unidentified Counties, AR"	"05999"	"April"	"4"	2039
	"Unidentified Counties, AR"	"05999"	"May"	"5"	1933
	"Unidentified Counties, AR"	"05999"	"June"	"6"	2131
	"Unidentified Counties, AR"	"05999"	"July"	"7"	2338
	"Unidentified Counties, AR"	"05999"	"August"	"8"	2258
	"Unidentified Counties, AR"	"05999"	"September"	"9"	2285
	"Unidentified Counties, AR"	"05999"	"October"	"10"	2217
	"Unidentified Counties, AR"	"05999"	"November"	"11"	2020
	"Unidentified Counties, AR"	"05999"	"December"	"12"	2196
"Total"	"Unidentified Counties, AR"	"05999"			25564
	"Alameda County, CA"	"06001"	"January"	"1"	1789
	"Alameda County, CA"	"06001"	"February"	"2"	1559
	"Alameda County, CA"	"06001"	"March"	"3"	1715
	"Alameda County, CA"	"06001"	"April"	"4"	1659
	"Alameda County, CA"	"06001"	"May"	"5"	1789
	"Alameda County, CA"	"06001"	"June"	"6"	1633
	"Alameda County, CA"	"06001"	"July"	"7"	1750
	"Alameda County, CA"	"06001"	"August"	"8"	1840
	"Alameda County, CA"	"06001"	"September"	"9"	1758
	"Alameda County, CA"	"06001"	"October"	"10"	1701
	"Alameda County, CA"	"06001"	"November"	"11"	1496
	"Alameda County, CA"	"06001"	"December"	"12"	1636
"Total"	"Alameda County, CA"	"06001"			20325
	"Butte County, CA"	"06007"	"January"	"1"	181
	"Butte County, CA"	"06007"	"February"	"2"	192
	"Butte County, CA"	"06007"	"March"	"3"	206
	"Butte County, CA"	"06007"	"April"	"4"	181
	"Butte County, CA"	"06007"	"May"	"5"	189
	"Butte County, CA"	"06007"	"June"	"6"	224
	"Butte County, CA"	"06007"	"July"	"7"	224
	"Butte County, CA"	"06007"	"August"	"8"	226
	"Butte County, CA"	"06007"	"September"	"9"	205
	"Butte County, CA"	"06007"	"October"	"10"	217
	"Butte County, CA"	"06007"	"November"	"11"	205
	"Butte County, CA"	"06007"	"December"	"12"	190
"Total"	"Butte County, CA"	"06007"			2440
	"Contra Costa County, CA"	"06013"	"January"	"1"	1051
	"Contra Costa County, CA"	"06013"	"February"	"2"	916
	"Contra Costa County, CA"	"06013"	"March"	"3"	1058
	"Contra Costa County, CA"	"06013"	"April"	"4"	1004
	"Contra Costa County, CA"	"06013"	"May"	"5"	1059
	"Contra Costa County, CA"	"06013"	"June"	"6"	1087
	"Contra Costa County, CA"	"06013"	"July"	"7"	1068
	"Contra Costa County, CA"	"06013"	"August"	"8"	1125
	"Contra Costa County, CA"	"06013"	"September"	"9"	1170
	"Contra Costa County, CA"	"06013"	"October"	"10"	1085
	"Contra Costa County, CA"	"06013"	"November"	"11"	985
	"Contra Costa County, CA"	"06013"	"December"	"12"	1078
"Total"	"Contra Costa County, CA"	"06013"			12686
	"El Dorado County, CA"	"06017"	"January"	"1"	159
	"El Dorado County, CA"	"06017"	"February"	"2"	137
	"El Dorado County, CA"	"06017"	"March"	"3"	155
	"El Dorado County, CA"	"06017"	"April"	"4"	149
	"El Dorado County, CA"	"06017"	"May"	"5"	145
	"El Dorado County, CA"	"06017"	"June"	"6"	129
	"El Dorado County, CA"	"06017"	"July"	"7"	155
	"El Dorado County, CA"	"06017"	"August"	"8"	148
	"El Dorado County, CA"	"06017"	"September"	"9"	155
	"El Dorado County, CA"	"06017"	"October"	"10"	147
	"El Dorado County, CA"	"06017"	"November"	"11"	119
	"El Dorado County, CA"	"06017"	"December"	"12"	129
"Total"	"El Dorado County, CA"	"06017"			1727
	"Fresno County, CA"	"06019"	"January"	"1"	1309
	"Fresno County, CA"	"06019"	"February"	"2"	1328
	"Fresno County, CA"	"06019"	"March"	"3"	1344
	"Fresno County, CA"	"06019"	"April"	"4"	1268
	"Fresno County, CA"	"06019"	"May"	"5"	1269
	"Fresno County, CA"	"06019"	"June"	"6"	1292
	"Fresno County, CA"	"06019"	"July"	"7"	1484
	"Fresno County, CA"	"06019"	"August"	"8"	1500
	"Fresno County, CA"	"06019"	"September"	"9"	1527
	"Fresno County, CA"	"06019"	"October"	"10"	1400
	"Fresno County, CA"	"06019"	"November"	"11"	1230
	"Fresno County, CA"	"06019"	"December"	"12"	1320
"Total"	"Fresno County, CA"	"06019"			16271
	"Humboldt County, CA"	"06023"	"January"	"1"	132
	"Humboldt County, CA"	"06023"	"February"	"2"	93
	"Humboldt County, CA"	"06023"	"March"	"3"	127
	"Humboldt County, CA"	"06023"	"April"	"4"	138
	"Humboldt County, CA"	"06023"	"May"	"5"	136
	"Humboldt County, CA"	"06023"	"June"	"6"	128
	"Humboldt County, CA"	"06023"	"July"	"7"	135
	"Humboldt County, CA"	"06023"	"August"	"8"	127
	"Humboldt County, CA"	"06023"	"September"	"9"	135
	"Humboldt County, CA"	"06023"	"October"	"10"	147
	"Humboldt County, CA"	"06023"	"November"	"11"	126
	"Humboldt County, CA"	"06023"	"December"	"12"	117
"Total"	"Humboldt County, CA"	"06023"			1541
	"Imperial County, CA"	"06025"	"January"	"1"	294
	"Imperial County, CA"	"06025"	"February"	"2"	212
	"Imperial County, CA"	"06025"	"March"	"3"	252
	"Imperial County, CA"	"06025"	"April"	"4"	227
	"Imperial County, CA"	"06025"	"May"	"5"	242
	"Imperial County, CA"	"06025"	"June"	"6"	255
	"Imperial County, CA"	"06025"	"July"	"7"	258
	"Imperial County, CA"	"06025"	"August"	"8"	291
	"Imperial County, CA"	"06025"	"September"	"9"	311
	"Imperial County, CA"	"06025"	"October"	"10"	285
	"Imperial County, CA"	"06025"	"November"	"11"	259
	"Imperial County, CA"	"06025"	"December"	"12"	265
"Total"	"Imperial County, CA"	"06025"			3151
	"Kern County, CA"	"06029"	"January"	"1"	1243
	"Kern County, CA"	"06029"	"February"	"2"	1126
	"Kern County, CA"	"06029"	"March"	"3"	1160
	"Kern County, CA"	"06029"	"April"	"4"	1189
	"Kern County, CA"	"06029"	"May"	"5"	1202
	"Kern County, CA"	"06029"	"June"	"6"	1199
	"Kern County, CA"	"06029"	"July"	"7"	1318
	"Kern County, CA"	"06029"	"August"	"8"	1347
	"Kern County, CA"	"06029"	"September"	"9"	1302
	"Kern County, CA"	"06029"	"October"	"10"	1325
	"Kern County, CA"	"06029"	"November"	"11"	1172
	"Kern County, CA"	"06029"	"December"	"12"	1245
"Total"	"Kern County, CA"	"06029"			14828
	"Kings County, CA"	"06031"	"January"	"1"	217
	"Kings County, CA"	"06031"	"February"	"2"	189
	"Kings County, CA"	"06031"	"March"	"3"	215
	"Kings County, CA"	"06031"	"April"	"4"	192
	"Kings County, CA"	"06031"	"May"	"5"	207
	"Kings County, CA"	"06031"	"June"	"6"	230
	"Kings County, CA"	"06031"	"July"	"7"	244
	"Kings County, CA"	"06031"	"August"	"8"	234
	"Kings County, CA"	"06031"	"September"	"9"	245
	"Kings County, CA"	"06031"	"October"	"10"	246
	"Kings County, CA"	"06031"	"November"	"11"	213
	"Kings County, CA"	"06031"	"December"	"12"	213
"Total"	"Kings County, CA"	"06031"			2645
	"Los Angeles County, CA"	"06037"	"January"	"1"	11854
	"Los Angeles County, CA"	"06037"	"February"	"2"	10601
	"Los Angeles County, CA"	"06037"	"March"	"3"	11589
	"Los Angeles County, CA"	"06037"	"April"	"4"	11257
	"Los Angeles County, CA"	"06037"	"May"	"5"	11469
	"Los Angeles County, CA"	"06037"	"June"	"6"	11397
	"Los Angeles County, CA"	"06037"	"July"	"7"	12058
	"Los Angeles County, CA"	"06037"	"August"	"8"	12509
	"Los Angeles County, CA"	"06037"	"September"	"9"	12362
	"Los Angeles County, CA"	"06037"	"October"	"10"	11993
	"Los Angeles County, CA"	"06037"	"November"	"11"	10922
	"Los Angeles County, CA"	"06037"	"December"	"12"	11746
"Total"	"Los Angeles County, CA"	"06037"			139757
	"Madera County, CA"	"06039"	"January"	"1"	210
	"Madera County, CA"	"06039"	"February"	"2"	208
	"Madera County, CA"	"06039"	"March"	"3"	186
	"Madera County, CA"	"06039"	"April"	"4"	191
	"Madera County, CA"	"06039"	"May"	"5"	189
	"Madera County, CA"	"06039"	"June"	"6"	186
